title,source,link asli,published,content,category,sentimen
Banjir Produk Impor di TikTok Shop Bikin UMKM Indonesia Gulung Tikar - CNN Indonesia,CNN Indonesia,https://www.cnnindonesia.com/ekonomi/20230727083040-92-978366/banjir-produk-impor-di-tiktok-shop-bikin-umkm-indonesia-gulung-tikar,2023-07-27 07:00:00,,Isu,Negatif
Pelaku Tiktok Shop Beralih ke E-Commerce - Epaper Media Indonesia,Epaper Media Indonesia,https://epaper.mediaindonesia.com/detail/a-6486,2023-10-05 07:00:00,,Regulasi,Positif
"Nasib Pasar Tanah Abang Ditinggal Pengunjung, Hampir Mati Tenggelam oleh Tiktok Shop - Infobanknews",Infobanknews,https://infobanknews.com/nasib-pasar-tanah-abang-ditinggal-pengunjung-hampir-mati-tenggelam-oleh-tiktok-shop,2023-09-13 07:00:00,,Isu,Negatif
"TikTok Shop Tutup, Menteri Teten Jamin UMKM Tetap Hidup - Bisnis.com",Bisnis.com,https://ekonomi.bisnis.com/read/20231005/12/1701450/tiktok-shop-tutup-menteri-teten-jamin-umkm-tetap-hidup,2023-10-05 07:00:00,,Bisnis,Netral
"Waspadai Predatory Pricing, Biang Kerok UMKM Gulung Tikar - Bacaini.id",Bacaini.id,https://bacaini.id/waspadai-predatory-pricing-biang-kerok-umkm-gulung-tikar/,2024-10-05 07:00:00,,Regulasi,Netral
"HEADLINE: TikTok Shop Kembali Beroperasi di Indonesia, Komitmen Dukung UMKM? - Liputan6.com",Liputan6.com,https://www.liputan6.com/bisnis/read/5480490/headline-tiktok-shop-kembali-beroperasi-di-indonesia-komitmen-dukung-umkm,2023-12-14 08:00:00,,Isu,Negatif
"Larangan Tiktok Shop, Benarkah Membela Pedagang dan UMKM? - depok pos",depok pos,https://www.depokpos.com/2023/10/larangan-tiktok-shop-benarkah-membela-pedagang-dan-umkm/,2023-10-15 07:00:00,,Edukasi,Negatif
"Dampak Produk Impor, UMKM Terancam ""Gulung Tikar"" - Kompas.com",Kompas.com,https://money.kompas.com/read/2023/07/26/204200226/dampak-produk-impor-umkm-terancam-gulung-tikar-,2023-07-26 07:00:00,,Regulasi,Negatif
Pengaruh Live TikTok Shop Dapat Menumbangkan UMKM Lokal? - Kompasiana.com - Kompasiana.com,Kompasiana.com,https://www.kompasiana.com/rezky28672/650708614addee4456248f03/pengaruh-live-tiktok-shop-dapat-menumbangkan-umkm-lokal,2023-09-17 07:00:00,,Regulasi,Netral
"Fakta-Fakta Project S TikTok Shop, Mulai di Inggris hingga Ditolak Indonesia - Liputan6.com",Liputan6.com,https://www.liputan6.com/bisnis/read/5354725/fakta-fakta-project-s-tiktok-shop-mulai-di-inggris-hingga-ditolak-indonesia,2023-07-27 07:00:00,,Isu,Negatif
"Cegah UMKM Gulung Tikar, DPR Minta Aturan Perdagangan Online Diperbaiki - Liputan6.com",Liputan6.com,https://www.liputan6.com/news/read/5360295/cegah-umkm-gulung-tikar-dpr-minta-aturan-perdagangan-online-diperbaiki,2023-08-03 07:00:00,,Regulasi,Negatif
"Sepi Pengunjung, Pelaku UMKM di CRECO Terancam Gulung Tikar - SuaraBanyuurip.com",SuaraBanyuurip.com,https://suarabanyuurip.com/2024/01/27/sepi-pengunjung-pelaku-umkm-di-creco-terancam-gulung-tikar/,2024-01-27 08:00:00,,Regulasi,Positif
"Duduk Perkara Social E-commerce Dilarang Jualan, Bermula TikTok Shop yang Dikeluhkan UMKM - Kompas.com",Kompas.com,https://nasional.kompas.com/read/2023/09/25/19023511/duduk-perkara-social-e-commerce-dilarang-jualan-bermula-tiktok-shop-yang?page=all,2023-09-25 07:00:00,,Edukasi,Positif
"SHW Center Dukung Penuh Keputusan Mendag Tutup TikTok Shop, Ini Alasannya - kumparan.com - Kumparan.com",Kumparan.com,https://kumparan.com/pandangan-jogja/shw-center-dukung-penuh-keputusan-mendag-tutup-tiktok-shop-ini-alasannya-21JeQKFbOQ6,2023-10-04 07:00:00,,Regulasi,Netral
"TikTok Shop Dilarang Jualan, UMKM Jangan Cuma Pasrah - Liputan6.com",Liputan6.com,https://www.liputan6.com/bisnis/read/5407678/tiktok-shop-dilarang-jualan-umkm-jangan-cuma-pasrah,2023-09-26 07:00:00,,Edukasi,Positif
TikTok Bereaksi Pasca Pelarangan Jualan oleh Pemerintah Dalihnya Seperti Ini - Koran Mandala,Koran Mandala,https://www.koranmandala.com/ekonomi/21961/tiktok-bereaksi-pasca-pelarangan-jualan-oleh-pemerintah-dalihnya-seperti-ini/,2023-09-26 07:00:00,,Isu,Negatif
Sandiaga Tegaskan Produk Indonesia Lebih Berkualitas Dibanding China - CNN Indonesia,CNN Indonesia,https://www.cnnindonesia.com/ekonomi/20230727154335-92-978633/sandiaga-tegaskan-produk-indonesia-lebih-berkualitas-dibanding-china,2023-07-27 07:00:00,,Isu,Negatif
"Susul Pasar Tanah Abang, PGC Cililitan Kini Sepi Pembeli - Liputan6.com",Liputan6.com,https://www.liputan6.com/bisnis/read/5413424/susul-pasar-tanah-abang-pgc-cililitan-kini-sepi-pembeli,2023-10-03 07:00:00,,Event,Positif
"Penjual Bensin Eceran Banyak yang Gulung Tikar, Pengendara Motor di Ciamis Terpaksa Dorong Kendaraan ke SPBU - Suarajabar.id",Suarajabar.id,https://jabar.suara.com/read/2022/09/27/215419/penjual-bensin-eceran-banyak-yang-gulung-tikar-pengendara-motor-di-ciamis-terpaksa-dorong-kendaraan-ke-spbu,2022-09-27 07:00:00,,Isu,Netral
FOTO: Menengok Pameran Karya Kreatif Indonesia 2023 - CNN Indonesia,CNN Indonesia,https://www.cnnindonesia.com/ekonomi/20230727154504-94-978634/foto-menengok-pameran-karya-kreatif-indonesia-2023,2023-07-27 07:00:00,,Isu,Negatif
"Jualan Tisu hingga Sabun, Ini Jawaban Muzdalifah Disebut Bangkrut - Suara.com",Suara.com,https://www.suara.com/moots/2023/07/27/181318/jualan-tisu-hingga-sabun-ini-jawaban-muzdalifah-disebut-bangkrut,2023-07-27 07:00:00,,Isu,Negatif
Gawat! Banyak UMKM Gulung Tikar akibat Produk Impor di TikTok Shop - IDN Times,IDN Times,https://www.idntimes.com/business/economy/gawat-banyak-umkm-gulung-tikar-akibat-produk-impor-di-tiktok-shop-00-gshdq-0d8vys,2023-07-26 07:00:00,,Bisnis,Netral
"Sistem Dijalankan TikTok Shop Buat UMKM Gulung Tikar, Termasuk Diskon Besar-besaran - Merdeka.com",Merdeka.com,https://www.merdeka.com/uang/sistem-dijalankan-tiktok-shop-buat-umkm-gulung-tikar-termasuk-diskon-besar-besaran-25974-mvk.html,2023-09-19 07:00:00,,Bisnis,Negatif
"TikTok Shop di RI, Berpolemik sejak Ditutup hingga Dibuka Kembali - IDN Times",IDN Times,https://www.idntimes.com/business/economy/tiktok-shop-di-ri-berpolemik-sejak-ditutup-hingga-dibuka-kembali-00-brqf5-x2p5x0,2024-03-29 07:00:00,,Bisnis,Positif
Proses Integrasi Seller Center di Tokopedia dan TikTok Shop Bikin Pedagang Ngamuk - Merdeka.com,Merdeka.com,https://www.merdeka.com/teknologi/proses-integrasi-seller-center-di-tokopedia-dan-tiktok-shop-bikin-pedagang-ngamuk-422248-mvk.html,2025-06-05 07:00:00,,Bisnis,Netral
"Marak TikTok Shop, Nagita Slavina Gencar Bantu UMKM Berkembang - InsertLive",InsertLive,https://www.insertlive.com/hot-gossip/20230924125611-7-319882/marak-tiktok-shop-nagita-slavina-gencar-bantu-umkm-berkembang,2023-09-24 07:00:00,,Edukasi,Netral
Harga Produk di TikTok Shop Lebih Murah? Ini Perbandingannya dengan E-commerce Lain - Merdeka.com,Merdeka.com,https://www.merdeka.com/uang/harga-produk-di-tiktok-shop-lebih-murah-ini-perbandingannya-dengan-e-commerce-lain-28474-mvk.html,2023-09-25 07:00:00,,Regulasi,Netral
"Jualan di TikTok Tak Selamanya Mudah, Penjual: Harus Bicara Non Stop Saat Live - Merdeka.com",Merdeka.com,https://www.merdeka.com/uang/jualan-di-tiktok-tak-selamanya-mudah-penjual-harus-bicara-nonton-saat-live-25677-mvk.html,2023-09-18 07:00:00,,Regulasi,Negatif
"Heboh Project S TikTok Shop, Kemenkop UKM Minta Revisi Permendag Nomor 20 Tahun 2020 - FAJAR",FAJAR,https://fajar.co.id/2023/07/07/heboh-project-s-tiktok-shop-kemenkop-ukm-minta-revisi-permendag-nomor-20-tahun-2020/,2023-07-07 07:00:00,,Isu,Negatif
Pedagang UMKM di Sulawesi Utara: Sangat Tidak Setuju TikTok Shop Ditutup - Tribunmanado.co.id,Tribunmanado.co.id,https://manado.tribunnews.com/2023/09/28/pedagang-umkm-di-sulawesi-utara-sangat-tidak-setuju-tiktok-shop-ditutup,2023-09-28 07:00:00,,Isu,Netral
"Keluhkan Omzet Turun, Pedagang di Pusat Grosir Anggada Cibinong juga Kena Imbas TikTok Shop - Metropolitan - metropolitan.id",metropolitan.id,https://www.metropolitan.id/metropolitan-network/95310265361/keluhkan-omzet-turun-pedagang-di-pusat-grosir-anggada-cibinong-juga-kena-imbas-tiktok-shop,2023-09-23 07:00:00,,Regulasi,Netral
Warga Amerika Makin Gencar Belanja Barang Murah di TikTok Shop - Merdeka.com,Merdeka.com,https://www.merdeka.com/uang/warga-amerika-makin-gencar-belanja-barang-murah-di-tiktok-shop-253511-mvk.html,2024-12-08 08:00:00,,Bisnis,Positif
"Anggota DPR: Lindungi UMKM dari Serbuan Produk Impor, Khususnya dari China - Merdeka.com",Merdeka.com,https://www.merdeka.com/uang/anggota-dpr-lindungi-umkm-dari-serbuan-produk-impor-khususnya-dari-china-106711-mvk.html,2024-03-27 07:00:00,,Edukasi,Positif
"Dampak Negatif TikTok Shop Bagi UMKM, KUR BRI 2023 Bisa Jadi Solusi Untuk Mengembangkan Usaha - inforadar.disway.id - Inforadar.id",Inforadar.id,https://inforadar.disway.id/news/read/656678/dampak-negatif-tiktok-shop-bagi-umkm-kur-bri-2023-bisa-jadi-solusi-untuk-mengembangkan-usaha,2023-09-28 07:00:00,,Regulasi,Netral
"Primakara University Gandeng TikTok Shop, Terjunkan 300 Mahasiswa Digitalisasi UMKM Bali - TIMES Indonesia",TIMES Indonesia,https://timesindonesia.co.id/pendidikan/582529/primakara-university-gandeng-tiktok-shop-terjunkan-300-mahasiswa-digitalisasi-umkm-bali,2026-03-16 07:00:00,,Regulasi,Negatif
Siap-siap! Menteri UMKM Mau Batasi Impor Barang China yang Dianggap Rusak Pasar Dalam Negeri - VOI.id,VOI.id,https://voi.id/berita/531769/siap-siap-menteri-umkm-mau-batasi-impor-barang-china-yang-dianggap-rusak-pasar-dalam-negeri,2025-11-08 08:00:00,,Isu,Negatif
RI Harus Atur Social Commerce Project S TikTok Shop Agar Tak Bunuh UMKM - kumparan.com - Kumparan.com,Kumparan.com,https://kumparan.com/kumparantech/ri-harus-atur-social-commerce-project-s-tiktok-shop-agar-tak-bunuh-umkm-20mjkVq3GR7,2023-07-17 07:00:00,,Isu,Negatif
Project S TikTok Shop 'Bunuh' UMKM Lokal? Pengamat: Harus Waspada - detikInet,detikInet,https://inet.detik.com/law-and-policy/d-6821285/project-s-tiktok-shop-bunuh-umkm-lokal-pengamat-harus-waspada,2023-07-13 07:00:00,,Bisnis,Positif
Project S TikTok Bisa Bunuh UMKM Indonesia - Liputan6.com,Liputan6.com,https://www.liputan6.com/bisnis/read/5354129/project-s-tiktok-bisa-bunuh-umkm-indonesia,2023-07-26 07:00:00,,Regulasi,Negatif
"Investasi Rp 23,2 Triliun di GOTO, TikTok Shop Kembali Beroperasi - TopBusiness.id",TopBusiness.id,https://www.topbusiness.id/85493/investasi-rp-232-triliun-di-goto-tiktok-shop-kembali-beroperasi.html,2023-12-11 08:00:00,,Bisnis,Netral
"TikTok Shop Rugikan UMKM, Jokowi: Dia Itu Sosial Media Bukan Ekonomi Media - Sinar Harapan - Sinar Harapan",Sinar Harapan,https://www.sinarharapan.co/ekonomi/38510261855/tiktok-shop-rugikan-umkm-jokowi-dia-itu-sosial-media-bukan-ekonomi-media,2023-09-23 07:00:00,,Isu,Negatif
TikTok Shop Gandeng Tokopedia untuk Bisa Kembali Buka di Indonesia - BertuahPos,BertuahPos,https://bertuahpos.com/teknologi/tiktok-shop-gandeng-tokopedia-untuk-bisa-kembali-buka-di-indonesia.html,2023-11-27 08:00:00,,Isu,Negatif
Presiden Jokowi: TikTok Shop buat Penjualan UMKM hingga Pasar Anjlok - Aliansi News ID,Aliansi News ID,https://www.aliansinews.id/baca/id/presiden-jokowi-tiktok-shop-buat-penjualan-umkm-hingga-pasar-anjlok/presiden-jokowi-tiktok-shop-buat-penjualan-umkm-hingga-pasar-anjlok,2023-09-23 07:00:00,,Edukasi,Positif
Predatory Pricing TikTok Berpotensi Buat UMKM RI Punah! - Tirto.id,Tirto.id,https://tirto.id/predatory-pricing-tiktok-berpotensi-buat-umkm-ri-punah-gPH7,2023-09-08 07:00:00,,Bisnis,Netral
"11 Cara Dapat Uang dari TikTok, Tak Hanya Jadi Influencer - CNBC Indonesia",CNBC Indonesia,https://www.cnbcindonesia.com/tech/20230712125237-37-453580/11-cara-dapat-uang-dari-tiktok-tak-hanya-jadi-influencer,2023-07-12 07:00:00,,Isu,Negatif
"Integrasi Tiktok Tokped Untungkan UMKM, DPR Ingatkan Soal Ini - TIMES Indonesia",TIMES Indonesia,https://timesindonesia.co.id/ekonomi/490240/integrasi-tiktok-tokped-untungkan-umkm-dpr-ingatkan-soal-ini,2024-03-19 07:00:00,,Regulasi,Negatif
Ova dan Cerita Raib Omzet Rp50 Juta di Thamrin City Imbas TikTok Shop - CNN Indonesia,CNN Indonesia,https://www.cnnindonesia.com/ekonomi/20230913115039-92-998409/ova-dan-cerita-raib-omzet-rp50-juta-di-thamrin-city-imbas-tiktok-shop,2023-09-13 07:00:00,,Regulasi,Positif
"TikTok Kena Denda Rp 5,6 Triliun karena Kasus Pelanggaran Data Anak di Uni Eropa - Liputan6.com",Liputan6.com,https://www.liputan6.com/tekno/read/5399713/tiktok-kena-denda-rp-56-triliun-karena-kasus-pelanggaran-data-anak-di-uni-eropa,2023-09-17 07:00:00,,Regulasi,Netral
Gibran Setuju TikTok Shop dkk Dilarang: UMKM Tertimpa Impor gegara Shadowban - detikcom,detikcom,https://www.detik.com/jateng/bisnis/d-6950283/gibran-setuju-tiktok-shop-dkk-dilarang-umkm-tertimpa-impor-gegara-shadowban,2023-09-25 07:00:00,,Bisnis,Negatif
"Masih Boleh Lakukan Bisnis, Begini Syarat TikTok Shop Boleh Jualan di Indonesia - VOI.id",VOI.id,https://voi.id/berita/316456/syarat-tiktok-shop-boleh-jualan-di-indonesia,2023-10-04 07:00:00,,Strategi,Positif
"Bakal Bertahap Tutup Lini Usaha hingga Triwulan II-2025, Ada Apa dengan Bukalapak? - Kompas.id",Kompas.id,https://www.kompas.id/artikel/bakal-tutup-bertahap-sejumlah-lini-usaha-hingga-triwulan-ii-2025-ada-apa-dengan-bukalapak,2024-11-09 08:00:00,,Edukasi,Positif
Lanting Kebumen Naik Kelas: Dari Pasar Tradisional ke Shopee dan TikTok Shop - Kompasiana.com - Kompasiana.com,Kompasiana.com,https://www.kompasiana.com/charisma3829/684e39b0ed641570c855ea62/lanting-kebumen-naik-kelas-dari-pasar-tradisional-ke-shopee-dan-tiktok-shop,2025-06-15 07:00:00,,Regulasi,Netral
10 Cara Dapat Duit dari TikTok Bukan Hanya Jadi Influencer - CNBC Indonesia,CNBC Indonesia,https://www.cnbcindonesia.com/tech/20230714070118-37-454198/10-cara-dapat-duit-dari-tiktok-bukan-hanya-jadi-influencer,2023-07-14 07:00:00,,Isu,Netral
Menteri Jokowi Kasih Syarat Ecommerce Jual Barang China Murah - CNBC Indonesia,CNBC Indonesia,https://www.cnbcindonesia.com/tech/20230809172727-37-461565/menteri-jokowi-kasih-syarat-ecommerce-jual-barang-china-murah,2023-08-09 07:00:00,,Isu,Negatif
"Terkini: Erick Thohir Angkat Agus Martowardojo Komisaris Utama PLN, Penjelasan Perusahaan Pinjol tentang Nasabah Bunuh Diri - Tempo.co",Tempo.co,https://www.tempo.co/ekonomi/terkini-erick-thohir-angkat-agus-martowardojo-komisaris-utama-pln-penjelasan-perusahaan-pinjol-tentang-nasabah-bunuh-diri-141609,2023-09-20 07:00:00,,Isu,Negatif
"Diminta Masak Saat Sedang Menyusui, Ibu di Sumbawa Malah Bunuh Anak Sendiri - insidelombok",insidelombok,https://insidelombok.id/kriminal/diminta-masak-saat-sedang-menyusui-ibu-di-sumbawa-malah-bunuh-anak-sendiri/,2024-02-03 08:00:00,,Regulasi,Netral
"Bukti Terbaru China Jajah Indonesia, Banyak Orang Tak Sadar - CNBC Indonesia",CNBC Indonesia,https://www.cnbcindonesia.com/tech/20240910133559-37-570638/bukti-terbaru-china-jajah-indonesia-banyak-orang-tak-sadar,2024-09-10 07:00:00,,Strategi,Positif
Legislator: Perlu Aturan agar Pedagang Online dan Offline Tak Saling 'Bunuh' - detikNews,detikNews,https://news.detik.com/berita/d-6947576/legislator-perlu-aturan-agar-pedagang-online-dan-offline-tak-saling-bunuh,2023-09-24 07:00:00,,Isu,Netral
"Permintaan Pasar Tinggi, Petani Lebak Kembangkan Beras Ungu Organik - Sinar Harapan - Sinar Harapan",Sinar Harapan,https://www.sinarharapan.co/ekonomi/38510266063/permintaan-pasar-tinggi-petani-lebak-kembangkan-beras-ungu-organik,2023-09-23 07:00:00,,Isu,Negatif
"""Tik tok shop: Peluang atau ancaman bag UMKM?"" - Kompasiana.com - Kompasiana.com",Kompasiana.com,https://www.kompasiana.com/nurulcahyanti7414/69dc33f0c925c46e7909cea2/tik-tok-shop-peluang-atau-ancaman-bag-umkm,2026-04-13 00:14:00,,Edukasi,Positif
Keluhan Terhadap Kebijakan Tokopedia dan TikTok Shop Seller Center - Media Konsumen,Media Konsumen,https://mediakonsumen.com/2025/04/18/surat-pembaca/keluhan-terhadap-kebijakan-tokopedia-dan-tiktok-shop-seller-center,2025-04-18 07:00:00,,Regulasi,Netral
Efektifvitas TiktokShop Sebagai Platfrom Promosi UMKM - Kompasiana.com - Kompasiana.com,Kompasiana.com,https://www.kompasiana.com/ridzqirahmanhermawan4119/68516f12ed641576617299b3/efektifvitas-tiktokshop-sebagai-platfrom-promosi-umkm?page=2&page_images=2,2025-06-17 07:00:00,,Bisnis,Netral
3 Syarat dari Menkop Kepada TikTok Shop Apabila Ingin Buka Lagi di Indonesia - radarjabar.disway.id - Disway,Disway,https://radarjabar.disway.id/ekonomi-bisnis/read/665333/3-syarat-dari-menkop-kepada-tiktok-shop-apabila-ingin-buka-lagi-di-indonesia,2023-11-21 08:00:00,,Isu,Negatif
Ternyata TikTok Shop Jual 'Barang Dingin' dari Pasar Tanah Abang: Investigasi Bisnis - Purwakarta Online - Purwakarta Online,Purwakarta Online,https://www.purwakartaonline.com/bisnis/42510406471/ternyata-tiktok-shop-jual-barang-dingin-dari-pasar-tanah-abang-investigasi-bisnis?page=2,2023-10-06 07:00:00,,Strategi,Positif
"Konten Ferry Irwandi Tentang Sosial Commerce dan Bahayanya bagi UMKM Dihapus TikTok, Tersindir? - Jawa Pos",Jawa Pos,https://www.jawapos.com/teknologi/2307240121/konten-ferry-irwandi-tentang-sosial-commerce-dan-bahayanya-bagi-umkm-dihapus-tiktok-tersindir,2026-04-13 00:53:16,,Event,Positif
Dari Interaksi ke Transaksi: Strategi UMKM dalam Mengelola TikTok Live - harian.disway.id - HARIAN DISWAY,HARIAN DISWAY,https://harian.disway.id/read/937767/dari-interaksi-ke-transaksi-strategi-umkm-dalam-mengelola-tiktok-live,2026-03-28 07:00:00,,Strategi,Positif
"Lewat Promosi di TikTok, UMKM Raih Berkah Berkali Lipat di Bulan Suci - JPNN.com",JPNN.com,https://www.jpnn.com/news/lewat-promosi-di-tiktok-umkm-raih-berkah-berkali-lipat-di-bulan-suci,2026-03-17 07:00:00,,Event,Positif
UMKM Lokal Spill Strategi Promosi di TikTok - Marketeers,Marketeers,https://www.marketeers.com/umkm-lokal-spill-strategi-promosi-di-tiktok/,2026-03-14 07:00:00,,Bisnis,Positif
"Optimalkan TikTok, Penjualan UMKM Lokal Meningkat Tajam Selama Ramadan - Media Indonesia",Media Indonesia,https://mediaindonesia.com/ekonomi/871444/optimalkan-tiktok-penjualan-umkm-lokal-meningkat-tajam-selama-ramadan,2026-03-17 07:00:00,,Edukasi,Positif
"Fitur Live TikTok Kembali Aktif, Ini Dampaknya bagi Kreator dan UMKM - Radar Mojokerto",Radar Mojokerto,https://radarmojokerto.jawapos.com/berita-terbaru/2509030064/fitur-live-tiktok-kembali-aktif-ini-dampaknya-bagi-kreator-dan-umkm,2026-03-14 21:08:35,,Bisnis,Positif
Solusi Praktis UMKM Go Digital: Cara Mudah Onboarding TikTok GO bersama HDA GO - Kaltimtoday.co,Kaltimtoday.co,https://kaltimtoday.co/solusi-praktis-umkm-go-digital-cara-mudah-onboarding-tiktok-go-bersama-hda-go,2026-01-15 08:00:00,,Strategi,Positif
OK OCE Peduli Dorong UMKM Sukun Naik Omset lewat TikTok - Rumah Zakat,Rumah Zakat,https://www.rumahzakat.org/ok-oce-peduli-umkm-sukun/,2026-01-23 08:00:00,,Edukasi,Positif
Transformasi Penjualan UMKM: Raih Omzet Tanpa Batas dengan TikTok GO & HDA GO - Kaltimtoday.co,Kaltimtoday.co,https://kaltimtoday.co/transformasi-penjualan-umkm-raih-omzet-tanpa-batas-dengan-tiktok-go-hda-go,2026-01-15 08:00:00,,Bisnis,Positif
"Mahasiswa UC Makassar, Dorong Penguatan Pemasaran Digital UMKM Kopi Kreasi lewat TikTok - Info Kejadian Makassar",Info Kejadian Makassar,https://infokejadianmakassar.com/2025/12/09/mahasiswa-uc-makassar-dorong-penguatan-pemasaran-digital-umkm-kopi-kreasi-lewat-tiktok/,2025-12-09 08:00:00,,Edukasi,Netral
Purbaya Bocorkan Rencana Pengembangan UMKM Saat Live TikTok - BeritaSatu.com,BeritaSatu.com,https://www.beritasatu.com/ekonomi/2969777/purbaya-bocorkan-rencana-pengembangan-umkm-saat-live-tiktok,2026-02-22 08:00:00,,Edukasi,Positif
"Live TikTok Bareng Anak, Purbaya Jawab Soal LPDP hingga UMKM - BeritaSatu.com",BeritaSatu.com,https://www.beritasatu.com/ekonomi/2969774/live-tiktok-bareng-anak-purbaya-jawab-soal-lpdp-hingga-umkm,2026-02-22 08:00:00,,Isu,Negatif
Pelatihan TikTok Live dan Shopee Live untuk UMKM Cisayong - GOnews.id,GOnews.id,https://www.gonews.id/pelatihan-tiktok-live-dan-shopee-live-untuk-umkm-cisayong/,2025-12-25 08:00:00,,Strategi,Positif
Influenser TikTok Bekasi Berinisial PB Diduga Tipu UMKM - Katadata.co.id,Katadata.co.id,https://katadata.co.id/digital/teknologi/69a140a34354b/influenser-tiktok-bekasi-berinisial-pb-diduga-tipu-umkm,2026-02-27 08:00:00,,Strategi,Positif
Cara Cepat UMKM Masuk TikTok GO: Viral di Lokasi Sekitar dan Banjir Orderan! - Kaltimtoday.co,Kaltimtoday.co,https://kaltimtoday.co/cara-cepat-umkm-masuk-tiktok-go-viral-di-lokasi-sekitar-dan-banjir-orderan,2026-01-15 08:00:00,,Bisnis,Positif
"HDA GO Jadi Solusi Strategis UMKM Kuliner dan Wisata, Ubah Konten TikTok GO Menjadi Banjir Orderan - Media Indonesia",Media Indonesia,https://mediaindonesia.com/ekonomi/850605/hda-go-jadi-solusi-strategis-umkm-kuliner-dan-wisata-ubah-konten-tiktok-go-menjadi-banjir-orderan,2026-01-16 08:00:00,,Edukasi,Positif
"UMKM Kontribusi 61,9 Persen PDB Nasional dan Serap 97 Persen Tenaga Kerja di Indonesia - Suara Merdeka - Suara Merdeka",Suara Merdeka,https://www.suaramerdeka.com/ekonomi/0416348320/umkm-kontribusi-619-persen-pdb-nasional-dan-serap-97-persen-tenaga-kerja-di-indonesia,2025-12-02 08:00:00,,Bisnis,Positif
"Dari TikTok sampai E-Commerce, Telkom Ajak UMKM Jabar Go Digital - uzone.id",uzone.id,https://uzone.id/dari-tiktok-sampai-e-commerce-telkom-ajak-umkm-jabar-go-digital,2025-10-25 07:00:00,,Edukasi,Positif
Visa Dorong UMKM Bali Melaju di Era Digital - Kompas.id,Kompas.id,https://adv.kompas.id/baca/visa-dorong-umkm-bali-melaju-di-era-digital/,2025-10-17 07:00:00,,Event,Positif
"Dukung Digitalisasi UMKM, Kecamatan Periuk Kota Tangerang Gelar Pelatihan TikTok Live - Pemerintah Kota Tangerang",Pemerintah Kota Tangerang,https://www.tangerangkota.go.id/berita/detail/55943/dukung-digitalisasi-umkm-kecamatan-periuk-kota-tangerang-gelar-pelatihan-tiktok-live,2025-09-29 07:00:00,,Strategi,Positif
"TikTok Food Fest 2025: Satukan UMKM, Brand, dan Komunitas Pencinta Kuliner untuk Merayakan Cita Rasa Nusantara - Newsroom | TikTok",Newsroom | TikTok,https://newsroom.tiktok.com/tiktok-food-fest-2025-satukan-umkm-brand-dan-komunitas-pencinta-kuliner-untuk-merayakan-cita-rasa-nusantara?lang=id-ID,2025-10-07 07:00:00,,Regulasi,Negatif
